2.287280823401579788e+00,1.793227461626499375e+00,1.498746621591941608e+00,1.302357127890152899e+00,1.167325264982164601e+00,1.067886739388548500e+00,9.947261499387394235e-01,9.450253788023191825e-01,9.150267579407933560e-01,8.975304391911976820e-01,1.792641115865949430e+00,1.596353071254104528e+00,1.409627112193004628e+00,1.258820368487991281e+00,1.140903155961451310e+00,1.052742180256160953e+00,9.853680484364100156e-01,9.369565892166790144e-01,9.069567675750230817e-01,8.915390066480980424e-01,1.499720751289316922e+00,1.410785203100350493e+00,1.298518042965371100e+00,1.191065922645972996e+00,1.096679605968388982e+00,1.023339396032945325e+00,9.625936308590377077e-01,9.203470725558671184e-01,8.947901430308391468e-01,8.807006514620064896e-01,1.305307736497831606e+00,1.260160531894751745e+00,1.192004312016547329e+00,1.117753075849491573e+00,1.045507496540870385e+00,9.846756412271145953e-01,9.351674111952372748e-01,9.009122933234291475e-01,8.767666645127903946e-01,8.622011255651047534e-01,1.167279854003939743e+00,1.139379626648375110e+00,1.097586813193007549e+00,1.046998118712329173e+00,9.945710318743075096e-01,9.479992962852215044e-01,9.087441134944657106e-01,8.774061049686455727e-01,8.566835924327395047e-01,8.472217315758732159e-01,1.065233167503294887e+00,1.045906576575689417e+00,1.020765209029809162e+00,9.850306519511132786e-01,9.462947962392121992e-01,9.126677830700095084e-01,8.813362731018621332e-01,8.572917933325653328e-01,8.395634615724654193e-01,8.334672774900657721e-01,9.890862268460627327e-01,9.787213102593051994e-01,9.630185589993349726e-01,9.374104970738856846e-01,9.100221670041331867e-01,8.807478262301446925e-01,8.574282667565189531e-01,8.360012435714202494e-01,8.204021787702385771e-01,8.185199137085193977e-01,9.440175606572364098e-01,9.355769534121104458e-01,9.194864958487302120e-01,8.999325083158572491e-01,8.785705024455460199e-01,8.569575053277577181e-01,8.375693703581910121e-01,8.189080700384083755e-01,8.052925052319641619e-01,8.009468341154677429e-01,9.105950439422362264e-01,9.007881774782903195e-01,8.915443371095040925e-01,8.767212714040339971e-01,8.586233922963090182e-01,8.400113746566298945e-01,8.219490094783135081e-01,8.047137346901138688e-01,7.947520928039132349e-01,7.935394720660827739e-01,8.928514877067466049e-01,8.870157593438297017e-01,8.768012792457544613e-01,8.639240932797969119e-01,8.482797916810684846e-01,8.306702247852969512e-01,8.122921758253274227e-01,7.977851516961501632e-01,7.918240091541409731e-01,7.892238442477346183e-01
1.793227461626499375e+00,1.996710040717301071e+00,1.597077697209754232e+00,1.358928443273325293e+00,1.204871216514815435e+00,1.096388030907098576e+00,1.017268959989064303e+00,9.641858946383171647e-01,9.323474879890050193e-01,9.119527956156374682e-01,1.600922483127595664e+00,1.600275932822945002e+00,1.444684157339309216e+00,1.291824757649626454e+00,1.168178947736819628e+00,1.076339921097883900e+00,1.003857915506997989e+00,9.544823119174735693e-01,9.224698070415690010e-01,9.055081749964297710e-01,1.412791821429439487e+00,1.385535570362707247e+00,1.304326902714345371e+00,1.207387625618013605e+00,1.115776668784149717e+00,1.040638966415114108e+00,9.797419495671808587e-01,9.367284559475622663e-01,9.082760719430224006e-01,8.946571409366687044e-01,1.259406978282393119e+00,1.237023920530525123e+00,1.188420858601249464e+00,1.124588269817677233e+00,1.056783768541641244e+00,9.960787961390334955e-01,9.483478262346313192e-01,9.153322345025292073e-01,8.895810278156059958e-01,8.749168833217492169e-01,1.141457134102303206e+00,1.124465391751301002e+00,1.091541820717622402e+00,1.047348169470825541e+00,9.994052796441595943e-01,9.556160317200408372e-01,9.174817428908066397e-01,8.880190360136673844e-01,8.672886530249094283e-01,8.570938157392428147e-01,1.050715883281395424e+00,1.035311891210208168e+00,1.014819946003873374e+00,9.848446570648924370e-01,9.487996774032457781e-01,9.168945918101035764e-01,8.880645676095306751e-01,8.642883963685159543e-01,8.482765465566211027e-01,8.417865038211825857e-01,9.801762186216590456e-01,9.724746361068339340e-01,9.584829475775176189e-01,9.367102495019110631e-01,9.103631027547866017e-01,8.844620340876169218e-01,8.623827165081564550e-01,8.417657850946818066e-01,8.269500789184257572e-01,8.243278927861303895e-01,9.364087999981421939e-01,9.290209893627127125e-01,9.158416756906767597e-01,8.982370346325541099e-01,8.789488399930005524e-01,8.595646281818390966e-01,8.403692388671318847e-01,8.230955689456829205e-01,8.111892066583461514e-01,8.061505953230162502e-01,9.043403268743779311e-01,8.967091427807267756e-01,8.876139265892297736e-01,8.757069135081839706e-01,8.583168973774211175e-01,8.413225479171868582e-01,8.253222438694178820e-01,8.091570473753042503e-01,8.011789631480925600e-01,7.997151823312533825e-01,8.903667829574622994e-01,8.850721193656476693e-01,8.751361331621781980e-01,8.635359406831081275e-01,8.473737564830646773e-01,8.317688967065811623e-01,8.148115141294066666e-01,8.020870974084511884e-01,7.964931522285455534e-01,7.948844132236181359e-01
1.498746621591941608e+00,1.597077697209754232e+00,1.855330787162847495e+00,1.496578554272582684e+00,1.291754398914406465e+00,1.158027645836109398e+00,1.066958631466694563e+00,1.005379013136435296e+00,9.687788697792623083e-01,9.490389078057367422e-01,1.412353380750143161e+00,1.441770166332649428e+00,1.482790152645169446e+00,1.356537121044959715e+00,1.227030965374650728e+00,1.125892858659362172e+00,1.046434618330474464e+00,9.930679545777729711e-01,9.562778073563890091e-01,9.397486035741958732e-01,1.298411497503704881e+00,1.301411761349118512e+00,1.292071129590725453e+00,1.229695057212020881e+00,1.148920055571144294e+00,1.075057656287182972e+00,1.012948760595601794e+00,9.675458985779207266e-01,9.410152100295069433e-01,9.238793557380886590e-01,1.189517229651108732e+00,1.183986633091697493e+00,1.167128364978276656e+00,1.127019459984487160e+00,1.071957307973932183e+00,1.017492009592485092e+00,9.739038129577486380e-01,9.407818301404717865e-01,9.169033127266715821e-01,9.022591561724839782e-01,1.095816108560811353e+00,1.088453949406138710e+00,1.072034549627664202e+00,1.042450526808370581e+00,1.006927516239171316e+00,9.701714942351614690e-01,9.360728444101725776e-01,9.085544825230713606e-01,8.891751424489857669e-01,8.795718265462492136e-01,1.019351271776901768e+00,1.010654444235635552e+00,9.988838529370049901e-01,9.795644932949598704e-01,9.521451869654079525e-01,9.272799803316765788e-01,9.018269909277769614e-01,8.798046730830918483e-01,8.654756085952215461e-01,8.587735777175257157e-01,9.588751848480658868e-01,9.541513671715184941e-01,9.459700069275968071e-01,9.305090287573956065e-01,9.115249248294010620e-01,8.899871306711809593e-01,8.704582123762643064e-01,8.533840174046058991e-01,8.410792745577717611e-01,8.374359905767194689e-01,9.188894114374520639e-01,9.152621051094910198e-01,9.058016904401162694e-01,8.934361578259797376e-01,8.769582041521579718e-01,8.624387859407448564e-01,8.463205509706724916e-01,8.320829281902023533e-01,8.224735523724969743e-01,8.171888551712255255e-01,8.908364576915026589e-01,8.855469108863425198e-01,8.809122406975892217e-01,8.709305464098257010e-01,8.560041926126862322e-01,8.427097000166660079e-01,8.292602332733511883e-01,8.170470121458835999e-01,8.106287235747864361e-01,8.098707763345133204e-01,8.785392456994176591e-01,8.751554268979042650e-01,8.661312523184736545e-01,8.578252397850090194e-01,8.458525118465998194e-01,8.343582763791239643e-01,8.192737791775713818e-01,8.086280906775821231e-01,8.042242965582178105e-01,8.035970235207389178e-01
1.302357127890152899e+00,1.358928443273325293e+00,1.496578554272582684e+00,1.783766995274107980e+00,1.448803269741401278e+00,1.260241604281792771e+00,1.141927496543247544e+00,1.065894842930338537e+00,1.021049833622401204e+00,9.983538037857974112e-01,1.258192444584852465e+00,1.286989627451398333e+00,1.354885022689032548e+00,1.418330732968938745e+00,1.309539378714184243e+00,1.198694144487239432e+00,1.107615314531835704e+00,1.046430100192745627e+00,1.004577546541320920e+00,9.856494970959700508e-01,1.188496632725961843e+00,1.203068288707717315e+00,1.227445821799447501e+00,1.235090031147294098e+00,1.186450484094416336e+00,1.121896014735954461e+00,1.058664873276043750e+00,1.011734658490002214e+00,9.815232370789387373e-01,9.649151954561719924e-01,1.112892200786756547e+00,1.117542263340291386e+00,1.125291930933624673e+00,1.119899727229684228e+00,1.088155627961857386e+00,1.046574815131397829e+00,1.005467167254776362e+00,9.737469018580061642e-01,9.503248746851222784e-01,9.368671574341561614e-01,1.043663423603212737e+00,1.042549790926231790e+00,1.040895357169669300e+00,1.031697079268765860e+00,1.013573504770741263e+00,9.872506156106219954e-01,9.594843138748616607e-01,9.358433676411153090e-01,9.149071688641140510e-01,9.071952043108953978e-01,9.813796300926358462e-01,9.777829896119456521e-01,9.751618346215101818e-01,9.693695152068114718e-01,9.538371495903913422e-01,9.363853654070974919e-01,9.159977102552362416e-01,9.000214286065881808e-01,8.864405220270350494e-01,8.809404347674338887e-01,9.317447713558608680e-01,9.298198902273162592e-01,9.261719838318905884e-01,9.209471303564742417e-01,9.092248848475568135e-01,8.938065768010963197e-01,8.805216665020783040e-01,8.670300994126290961e-01,8.580018146276188196e-01,8.557605599988546974e-01,8.993093953151792830e-01,8.968235094007921404e-01,8.911885958182675926e-01,8.842695867195744519e-01,8.742121735460998133e-01,8.651844369485464092e-01,8.530358235140144130e-01,8.431863534133193783e-01,8.356534066648584336e-01,8.332324431569279044e-01,8.749044698020893573e-01,8.711131202314902344e-01,8.692620789747053101e-01,8.619719256923628059e-01,8.529962888926306830e-01,8.446726360250650378e-01,8.349664009365369566e-01,8.261364738872145619e-01,8.221165034767649038e-01,8.224815046650889583e-01,8.623702409735988228e-01,8.600678248635689194e-01,8.546312303386724984e-01,8.502541964636149974e-01,8.421968013105590734e-01,8.344871140887997196e-01,8.254511769006914745e-01,8.177496728855330188e-01,8.136575798502089230e-01,8.145873334294658763e-01
1.167325264982164601e+00,1.204871216514815435e+00,1.291754398914406465e+00,1.448803269741401278e+00,1.755244198024183744e+00,1.437418072113758827e+00,1.261748383483222158e+00,1.158238054772173342e+00,1.102297111673247176e+00,1.073659226036301595e+00,1.143268878356952234e+00,1.167266349859166219e+00,1.227452137622125683e+00,1.311789971937736388e+00,1.391820046943489597e+00,1.301440958880146548e+00,1.198718684221303787e+00,1.125783374517252966e+00,1.077588258821648104e+00,1.055552269838967439e+00,1.097849969160786809e+00,1.115370874092364906e+00,1.150177339305850976e+00,1.189030547474142940e+00,1.211548770076992687e+00,1.177645790473487830e+00,1.123236406214759509e+00,1.076761665987750582e+00,1.043784611440061516e+00,1.023649680193609468e+00,1.045417993103675336e+00,1.053788698297386750e+00,1.073640439661745161e+00,1.092698367372197277e+00,1.097889744378448329e+00,1.078283293340436932e+00,1.050669842343311178e+00,1.022372307135614333e+00,9.997541032318835175e-01,9.865199268883783068e-01,9.923261140645661671e-01,9.966798778352515820e-01,1.006363340387771865e+00,1.013401873845173551e+00,1.015563589549120405e+00,1.005901225404906674e+00,9.904680291976706297e-01,9.729287923316747300e-01,9.561793416672972334e-01,9.479927865755641836e-01,9.435758676172120163e-01,9.454909095214212300e-01,9.508445398888055733e-01,9.550196485968368565e-01,9.529156231532934784e-01,9.475624594061629047e-01,9.373039793061659353e-01,9.290743524057544223e-01,9.194367308305652076e-01,9.148322142726126316e-01,9.029504691325112020e-01,9.055283401470139992e-01,9.073775960169313537e-01,9.100841174910155873e-01,9.094402542788330157e-01,9.026020393849463197e-01,8.978306984536401636e-01,8.895132080448995282e-01,8.830904850426809505e-01,8.823523884659859595e-01,8.759623030595840021e-01,8.777627225003145073e-01,8.763685387253289383e-01,8.752073274553621163e-01,8.728540872303079956e-01,8.723806088828953698e-01,8.676178869727252385e-01,8.612704708633059925e-01,8.559325989184176642e-01,8.561204838605214196e-01,8.553741999181885269e-01,8.537321184335234792e-01,8.567840259021320959e-01,8.537075214521361310e-01,8.522700569247680935e-01,8.486114103675813647e-01,8.469089453066095396e-01,8.427778865130870489e-01,8.409322581151067455e-01,8.420637360482756684e-01,8.451963122247635463e-01,8.457080817907114412e-01,8.422457784059530495e-01,8.418204986353764463e-01,8.400866241190597661e-01,8.383128403390114336e-01,8.368104682318276977e-01,8.318264870077379802e-01,8.314081025795395652e-01,8.339948993905076380e-01
1.067886739388548500e+00,1.096388030907098576e+00,1.158027645836109398e+00,1.260241604281792771e+00,1.437418072113758827e+00,1.760132864268107333e+00,1.451569362193217305e+00,1.294055859608167047e+00,1.213778879327466420e+00,1.175190259601124110e+00,1.054332333812137090e+00,1.073107866748259642e+00,1.123027525419602712e+00,1.199513362728836574e+00,1.299236541290456293e+00,1.397737948886161874e+00,1.313462573984581994e+00,1.230745118047692932e+00,1.173385305514335286e+00,1.146705510785779758e+00,1.023105075022049171e+00,1.039886657816843529e+00,1.076290243837803917e+00,1.124226385278916274e+00,1.176603962312190665e+00,1.213651220185148594e+00,1.189784836226392972e+00,1.152218316978687929e+00,1.120425322286266567e+00,1.099839277298100937e+00,9.849866017621431435e-01,9.971504048693849986e-01,1.021589967367518836e+00,1.051708999062245242e+00,1.081015742510109678e+00,1.097454603631936809e+00,1.092571104731096643e+00,1.077138991129218404e+00,1.058822797943891114e+00,1.046444683916306850e+00,9.462916251549408075e-01,9.533933847941993278e-01,9.683056863215012688e-01,9.887702796002194594e-01,1.005722511723725621e+00,1.018359521757775887e+00,1.018064158485974646e+00,1.010207840550638725e+00,1.001280662667894061e+00,9.970075115292379442e-01,9.083177608030684747e-01,9.129184365834538406e-01,9.244132111581030431e-01,9.380237799855160041e-01,9.473843367058571996e-01,9.565245433875101400e-01,9.577945733511386006e-01,9.584470626022247863e-01,9.546217889255619315e-01,9.520918893167679142e-01,8.781927153393810359e-01,8.806067015862534264e-01,8.874190285884565599e-01,8.977484174961354313e-01,9.059554870887096545e-01,9.093669143008411559e-01,9.127336037891028431e-01,9.132099371791272402e-01,9.126627889248961623e-01,9.135321217308021158e-01,8.545291832528842946e-01,8.586756867790756864e-01,8.598439200292575801e-01,8.668247442726473295e-01,8.712700442708319892e-01,8.785326184295468854e-01,8.799717741225665524e-01,8.808589084788577273e-01,8.795113841017478951e-01,8.814437053940286093e-01,8.382527247103568335e-01,8.389904806503150070e-01,8.451561661262362302e-01,8.468429428609655085e-01,8.518328415718176005e-01,8.563998909494711098e-01,8.591186863961230991e-01,8.582762423016827569e-01,8.602538617417685440e-01,8.620944183505142577e-01,8.299634296617589557e-01,8.323463769655308209e-01,8.320822719856728611e-01,8.390833613128755308e-01,8.415754925158152044e-01,8.448932934475960055e-01,8.475840443613786857e-01,8.477693999822628612e-01,8.487698886160933709e-01,8.521734313453046550e-01
9.947261499387394235e-01,1.017268959989064303e+00,1.066958631466694563e+00,1.141927496543247544e+00,1.261748383483222158e+00,1.451569362193217305e+00,1.788392413923988400e+00,1.501444564047666130e+00,1.369019283510640950e+00,1.311244410366778634e+00,9.858890037692963348e-01,1.000944407811748205e+00,1.043925932627946196e+00,1.109173340421310439e+00,1.198837166223384099e+00,1.315978178589701342e+00,1.421709545379901352e+00,1.360608208798774088e+00,1.295634885391341973e+00,1.262277663195636057e+00,9.643628820244379840e-01,9.797334044337854264e-01,1.014056802768969368e+00,1.060976297936149448e+00,1.123788372797015267e+00,1.190409039474809694e+00,1.237819053437456462e+00,1.231355291905279703e+00,1.209457100796575313e+00,1.191661816405295005e+00,9.371522355099726198e-01,9.477295814198666291e-01,9.741215463605125136e-01,1.008483081687011396e+00,1.050458386013270795e+00,1.090263173651205397e+00,1.119663076152700665e+00,1.126954722770136197e+00,1.121463280392947626e+00,1.115469757462032252e+00,9.070297042203273596e-01,9.147076154304946138e-01,9.331160934033460030e-01,9.586626835313097894e-01,9.881027731048361851e-01,1.016802271635220745e+00,1.036339330417598736e+00,1.045202163302471066e+00,1.046847626394582509e+00,1.049285991441484711e+00,8.767104664169329542e-01,8.822643358938958569e-01,8.981132948213974565e-01,9.167073286407166899e-01,9.367953970684915754e-01,9.576601661985479907e-01,9.728714975854123592e-01,9.841567857916710960e-01,9.875328097486139045e-01,9.900398437069544144e-01,8.516727224518232386e-01,8.577329206705643916e-01,8.673301230467429512e-01,8.838011013459936560e-01,8.992823427842890904e-01,9.089314073085239531e-01,9.235934240680045981e-01,9.331749668176883006e-01,9.379199619869967863e-01,9.421398613100423480e-01,8.344422781196370043e-01,8.406654689857379070e-01,8.441380512109872836e-01,8.565466144547857485e-01,8.687182242057498449e-01,8.813331287964751848e-01,8.889085971065902037e-01,8.959358981555828327e-01,8.987444393472439064e-01,9.029935676544099676e-01,8.209328519474660135e-01,8.220744186661929076e-01,8.321889003576419253e-01,8.395655714941064884e-01,8.478828639137709899e-01,8.588412952184391047e-01,8.667158835788943971e-01,8.712997058825321384e-01,8.762635893026992084e-01,8.789715278069131221e-01,8.142544753199792984e-01,8.169764600128353038e-01,8.208099421243015836e-01,8.310894004083891895e-01,8.395836585497306048e-01,8.476834574434544134e-01,8.552290057837554915e-01,8.595372482102183742e-01,8.624837483480068956e-01,8.659758842216691566e-01
9.450253788023191825e-01,9.641858946383171647e-01,1.005379013136435296e+00,1.065894842930338537e+00,1.158238054772173342e+00,1.294055859608167047e+00,1.501444564047666130e+00,1.859300056979243720e+00,1.602565932777130886e+00,1.502623446917906502e+00,9.391144919087975884e-01,9.520020664753359174e-01,9.887405688356256661e-01,1.046034667115793182e+00,1.124730405415375500e+00,1.232958971318834696e+00,1.360161871160213254e+00,1.487751777859429803e+00,1.448222355756550783e+00,1.412240399964409532e+00,9.222495189374342317e-01,9.359758435304921242e-01,9.673415011696193666e-01,1.013333249880520759e+00,1.075684887567829096e+00,1.151987066201813903e+00,1.230371829958018637e+00,1.293018105338738843e+00,1.305110109877067881e+00,1.298030635134128197e+00,9.004382092967165852e-01,9.104977201222579364e-01,9.365929366701606362e-01,9.743998276030306771e-01,1.020724799910836644e+00,1.072095258561472475e+00,1.124209450004189259e+00,1.164257448287399521e+00,1.181686701757058477e+00,1.187162996522637570e+00,8.762239690361260935e-01,8.842288008522865006e-01,9.042400061899857899e-01,9.331397386685144069e-01,9.685615657636338360e-01,1.008141449388074484e+00,1.042828389286252877e+00,1.071477571453699262e+00,1.089171567384118466e+00,1.098921787752857870e+00,8.521179692260112404e-01,8.582226129445551521e-01,8.752287167468995044e-01,8.994340109611386191e-01,9.231586274430318984e-01,9.535812506227668850e-01,9.788022096633107738e-01,1.001707066603832574e+00,1.015797786111138912e+00,1.023385483317600153e+00,8.301449457629102024e-01,8.374187401361729011e-01,8.502020835582304592e-01,8.684742007159638177e-01,8.901980273065703830e-01,9.069310142123272467e-01,9.292406328754521105e-01,9.461614626505646664e-01,9.581416824890846007e-01,9.645140723490815970e-01,8.161656055226027551e-01,8.237517473349690311e-01,8.318052039247807450e-01,8.447787626066285416e-01,8.628515888049328453e-01,8.808518307194953545e-01,8.933711491461837628e-01,9.067678491700331689e-01,9.148669139475846812e-01,9.203461170194485730e-01,8.051391211031418971e-01,8.075317694157966297e-01,8.190471704466033565e-01,8.296305438573826629e-01,8.445049209198991491e-01,8.593359704871240679e-01,8.715932551700876774e-01,8.804778731186794216e-01,8.884828349443045781e-01,8.923468978348263470e-01,7.980789539145660694e-01,8.034643693841381218e-01,8.103370246665558829e-01,8.226475661874010914e-01,8.346933443733249858e-01,8.471743703002360126e-01,8.586957171322359139e-01,8.663584394862883231e-01,8.724745947245849953e-01,8.759448843338354385e-01
9.150267579407933560e-01,9.323474879890050193e-01,9.687788697792623083e-01,1.021049833622401204e+00,1.102297111673247176e+00,1.213778879327466420e+00,1.369019283510640950e+00,1.602565932777130886e+00,2.000273606908376411e+00,1.795790750181745166e+00,9.102575350162759316e-01,9.217414982354320552e-01,9.542853409375585683e-01,1.006844883192754114e+00,1.077663209611323447e+00,1.177357701197184969e+00,1.298628543513457245e+00,1.451637956534137963e+00,1.607706986683588912e+00,1.601951319850634992e+00,8.960124141177094881e-01,9.091418205353131166e-01,9.392281116055469781e-01,9.826654077109624463e-01,1.042687583206825863e+00,1.121505886889804904e+00,1.210746045621496458e+00,1.305062126704053860e+00,1.389693820930787638e+00,1.412036503871928916e+00,8.794110744365848387e-01,8.885920147087611465e-01,9.140981443983966503e-01,9.523977288831068089e-01,1.000262849390069375e+00,1.056710430849170157e+00,1.122040613391085184e+00,1.184776618953473415e+00,1.236750482790466510e+00,1.260085654756153417e+00,8.568205460504569881e-01,8.648379496236574537e-01,8.871876142790321440e-01,9.170799965110250085e-01,9.560646163372631401e-01,1.001736912707759108e+00,1.047769550907766245e+00,1.091590140652660024e+00,1.125317839199475811e+00,1.145393388194523743e+00,8.368140045312399966e-01,8.433424243262849229e-01,8.614715972537321242e-01,8.884689037344909446e-01,9.163571905027143583e-01,9.520780859832723708e-01,9.846751137453266800e-01,1.016823726471135503e+00,1.041019735830727821e+00,1.054473345446575339e+00,8.190121806343065858e-01,8.263453227864243633e-01,8.400961502522806823e-01,8.614621735627679966e-01,8.856056147046581506e-01,9.089849613610725410e-01,9.354663125153040992e-01,9.599439338144835077e-01,9.775518022344575897e-01,9.851290546901901868e-01,8.086146669579951096e-01,8.151681031897608509e-01,8.248546561193609294e-01,8.399671104763959395e-01,8.585403805947762201e-01,8.830245398781431110e-01,8.999581186824402446e-01,9.188314735423598334e-01,9.306552166219049793e-01,9.390732901448636261e-01,7.979847102419690419e-01,8.023672370915150287e-01,8.136888010304502705e-01,8.267368398548584629e-01,8.437880638609464024e-01,8.629163423242550701e-01,8.784717969815143412e-01,8.919005850072383446e-01,9.032744300776555102e-01,9.087276065313618645e-01,7.918411430477663160e-01,7.996332031095474413e-01,8.059193422896169245e-01,8.191710336595561248e-01,8.343774314708172213e-01,8.496401768431923740e-01,8.645440472626225725e-01,8.770184541859125105e-01,8.853978672509276171e-01,8.907749117528050986e-01
8.975304391911976820e-01,9.119527956156374682e-01,9.490389078057367422e-01,9.983538037857974112e-01,1.073659226036301595e+00,1.175190259601124110e+00,1.311244410366778634e+00,1.502623446917906502e+00,1.795790750181745166e+00,2.289324225852765959e+00,8.940166792902938253e-01,9.029847509232487024e-01,9.366461785493753744e-01,9.865441428492154330e-01,1.054454308235311721e+00,1.148168529949367134e+00,1.263187150752652421e+00,1.413969963464860369e+00,1.600249871306963723e+00,1.794238484445927151e+00,8.788521047388120344e-01,8.922064087357525208e-01,9.220828459590002524e-01,9.664528127500736643e-01,1.025428548068497703e+00,1.102368953469952340e+00,1.194670615643836920e+00,1.297425744225143562e+00,1.413071642398069372e+00,1.497961487882903731e+00,8.640120205672399134e-01,8.730915241469360266e-01,9.009758163543171161e-01,9.389715687399726729e-01,9.856483028902548460e-01,1.044685187096438650e+00,1.114794437985733966e+00,1.189585052023056422e+00,1.258451671593570520e+00,1.304095473769539826e+00,8.444407074277173741e-01,8.525364703659086274e-01,8.759609142011401950e-01,9.057656963735125633e-01,9.458305415809971084e-01,9.950323164240705287e-01,1.045821329037416980e+00,1.097174077847877793e+00,1.143020492216616946e+00,1.170696384728745043e+00,8.259277208033726225e-01,8.325855540366269292e-01,8.509807185699075349e-01,8.789886069286151349e-01,9.078457422761044837e-01,9.472383176441500074e-01,9.844718353032805291e-01,1.021822272751409910e+00,1.051901472306260965e+00,1.069050476583885967e+00,8.082915813691293749e-01,8.161090532729669000e-01,8.307622419787820123e-01,8.525710407692496107e-01,8.795585064098826455e-01,9.068381088613832741e-01,9.353160227878800637e-01,9.644426621739931038e-01,9.851772832177843053e-01,9.950685410248639728e-01,7.999162279204922177e-01,8.062658512690494828e-01,8.169170811312951308e-01,8.318718870409543831e-01,8.541093749451733608e-01,8.801897095546192817e-01,9.002875510300571982e-01,9.222366832675950032e-01,9.349272859485046050e-01,9.452263372088681725e-01,7.876261745434504080e-01,7.945640089323440236e-01,8.057141912415847207e-01,8.182240798072677457e-01,8.382491043572614098e-01,8.604436936419811444e-01,8.768668496520056754e-01,8.941544596535683231e-01,9.076681840006908253e-01,9.137939749890963137e-01,7.829292650962218492e-01,7.911191905134329350e-01,7.992213604640795444e-01,8.123403829591450132e-01,8.291273787026259834e-01,8.462558696366911937e-01,8.620729308343697550e-01,8.771686925561702486e-01,8.895966146337536129e-01,8.951714231283807166e-01
